position accuracy,pose accuracy,position loss,pose loss,loss, running_loss
0.000,0.040,1.396,4.459,5.855, 5.72728288269043
0.000,0.010,0.878,4.833,0.952
0.000,0.000,1.603,6.281,1.314
0.000,0.027,0.751,3.503,4.254, 4.542711841583252
0.000,0.019,0.897,5.112,1.001
0.000,0.000,1.568,6.154,1.287
0.002,0.010,0.773,3.777,4.550, 4.506080888748169
0.000,0.008,0.837,5.212,1.008
0.000,0.000,1.889,6.179,1.345
0.000,0.012,0.733,3.935,4.667, 4.54476810836792
0.000,0.012,0.813,4.995,0.968
0.000,0.000,1.558,6.231,1.298
0.000,0.013,0.745,3.873,4.618, 4.459485931396484
0.000,0.012,0.805,4.969,0.962
0.000,0.000,1.325,6.254,1.263
0.000,0.017,0.766,3.582,4.348, 4.4528093299865725
0.000,0.015,0.894,5.204,1.016
0.000,0.000,2.127,7.282,1.568
0.000,0.021,0.709,3.450,4.159, 4.448651288986206
0.000,0.010,0.812,5.164,0.996
0.000,0.000,1.545,7.143,1.448
0.000,0.015,0.740,3.720,4.460, 4.415145524978637
0.002,0.002,0.918,5.076,0.999
0.000,0.000,1.878,6.253,1.355
0.000,0.017,0.754,3.553,4.307, 4.4101811714172365
0.000,0.002,0.924,5.471,1.066
0.000,0.000,2.320,6.689,1.502
0.000,0.021,0.755,3.687,4.441, 4.370368253707886
0.000,0.002,0.917,5.425,1.057
0.000,0.000,2.632,6.257,1.482
0.002,0.017,0.734,3.587,4.321, 4.368437730789185
0.000,0.002,0.825,5.498,1.054
0.000,0.000,1.464,6.066,1.255
0.000,0.019,0.714,3.554,4.268, 4.350381952285766
0.000,0.006,0.850,5.463,1.052
0.000,0.000,1.983,6.403,1.398
0.000,0.017,0.737,3.806,4.543, 4.344224607467651
0.000,0.017,0.828,4.936,0.961
0.000,0.000,1.331,6.174,1.251
0.000,0.010,0.717,3.438,4.155, 4.281362884521484
0.000,0.029,0.918,4.714,0.939
0.000,0.000,1.290,6.258,1.258
0.000,0.013,0.755,3.718,4.473, 4.265810342788696
0.000,0.004,0.792,5.455,1.041
0.000,0.000,1.661,6.290,1.325
0.002,0.019,0.768,3.455,4.223, 4.283578790664673
0.000,0.012,0.880,5.481,1.060
0.000,0.000,1.670,6.432,1.350
0.002,0.019,0.686,3.400,4.086, 4.256801738739013
0.000,0.013,0.846,5.619,1.078
0.000,0.000,1.226,6.308,1.256
0.000,0.012,0.779,3.336,4.115, 4.221884748458862
0.004,0.006,1.037,5.937,1.162
0.000,0.000,1.652,6.248,1.317
