position accuracy,pose accuracy,position loss,pose loss,loss, running_loss
0.000,0.037,1.391,4.459,5.850, 5.723681436538696
0.000,0.002,1.193,5.350,1.091
0.000,0.000,3.997,6.542,1.756
0.000,0.015,0.438,1.512,1.950, 1.9485491037368774
0.000,0.002,1.319,5.971,1.215
0.000,0.000,4.694,7.470,2.027
0.002,0.013,0.466,1.380,1.846, 1.8147750844955444
0.002,0.004,1.420,5.758,1.196
0.000,0.000,2.891,8.955,1.974
0.004,0.023,0.446,1.385,1.830, 1.8807079133987428
0.000,0.000,1.378,5.742,1.187
0.000,0.000,1.893,7.334,1.538
0.000,0.013,0.410,1.352,1.762, 1.8400463752746583
0.002,0.004,1.327,6.215,1.257
0.000,0.000,2.800,7.003,1.634
0.000,0.015,0.448,1.492,1.941, 1.8515422878265382
0.000,0.000,1.344,6.127,1.245
0.000,0.000,3.835,6.923,1.793
0.000,0.023,0.422,1.490,1.912, 1.7724962968826294
0.000,0.000,1.175,6.879,1.342
0.000,0.000,2.629,8.893,1.920
0.000,0.033,0.400,1.236,1.637, 1.7244671478271485
0.000,0.006,1.240,6.004,1.207
0.000,0.000,4.161,8.221,2.064
0.002,0.031,0.383,1.208,1.590, 1.7399462804794312
0.000,0.002,1.133,5.532,1.111
0.000,0.000,3.443,6.924,1.728
0.000,0.017,0.410,1.293,1.703, 1.7515738000869752
0.000,0.000,1.102,5.908,1.168
0.000,0.000,4.354,10.443,2.466
0.000,0.021,0.424,1.318,1.743, 1.7715895738601684
0.000,0.006,1.314,5.655,1.162
0.000,0.000,3.165,8.628,1.965
0.000,0.033,0.430,1.499,1.929, 1.7225563244819642
0.000,0.004,1.011,5.771,1.130
0.000,0.000,2.991,6.737,1.621
0.000,0.021,0.429,1.316,1.746, 1.7271491479873657
0.000,0.006,1.012,5.704,1.119
0.000,0.000,2.646,6.335,1.497
0.000,0.027,0.363,1.280,1.643, 1.7510083665847778
0.000,0.004,1.120,5.323,1.074
0.000,0.000,2.922,6.258,1.530
0.000,0.021,0.433,1.208,1.641, 1.7086038265228272
0.002,0.002,1.096,5.516,1.102
0.000,0.000,3.608,7.586,1.866
